yard,week,pot_id,pot_order,pot_row,pot_col,rnd_seed,date,combination,mono_hetero,nitrogen,plant_num,plant_species,leaves_emerged,leaves_emerging,leaves_dead,leaf_height,leaf_width,dead,resprout,notes,check notes
SMI,2,125_X_CnCn_SMI,5,1,5,10,7/27/2020,,,,2,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,2,133_X_EvEv_SMI,6,1,6,10,7/27/2020,,,,1,Elymus virginicus,NA,NA,NA,NA,NA,Y,N,herbivory,
SMI,2,133_X_EvEv_SMI,6,1,6,10,7/27/2020,,,,2,Elymus virginicus,5,2,3,10.1,0.2,N,N,,
SMI,2,168_N_CnEp_SMI,7,1,7,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,snapped,
SMI,2,168_N_CnEp_SMI,7,1,7,10,7/27/2020,,,,2,Eutrochium fistulosum,10,38,12,2,1,N,N,,
SMI,2,148_X_EpEv_SMI,8,1,8,10,7/27/2020,,,,1,Eutrochium fistulosum,17,18,18,3,2.2,N,N,,
SMI,2,148_X_EpEv_SMI,8,1,8,10,7/27/2020,,,,2,Elymus virginicus,0,1,9,NA,NA,N,N,,
SMI,2,170_N_CnEp_SMI,9,1,9,10,7/27/2020,,,,1,Chamaecrista nictitans,0,2,0,NA,NA,N,N,dead regrow,
SMI,2,170_N_CnEp_SMI,9,1,9,10,7/27/2020,,,,2,Eutrochium fistulosum,0,16,0,NA,NA,N,N,,
SMI,2,174_N_CnEv_SMI,10,1,10,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,herbivory,
SMI,2,174_N_CnEv_SMI,10,1,10,10,7/27/2020,,,,2,Elymus virginicus,3,4,1,3.6,0.4,N,Y,"herbivory, resprout",
SMI,2,155_N_CnCn_SMI,11,1,11,10,7/27/2020,,,,1,Chamaecrista nictitans,23,7,1,2.5,1.2,N,N,,
SMI,2,155_N_CnCn_SMI,11,1,11,10,7/27/2020,,,,2,Chamaecrista nictitans,40,15,0,3.4,2.6,N,N,,
SMI,2,138_X_CnEp_SMI,12,1,12,10,7/27/2020,,,,1,Chamaecrista nictitans,30,18,0,3.7,2.3,N,N,,
SMI,2,138_X_CnEp_SMI,12,1,12,10,7/27/2020,,,,2,Eutrochium fistulosum,0,9,16,NA,NA,N,N,,
SMI,2,126_X_EpEp_SMI,13,2,12,10,7/27/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,2,126_X_EpEp_SMI,13,2,12,10,7/27/2020,,,,2,Eutrochium fistulosum,16,29,10,1.9,0.9,N,N,,
SMI,2,144_X_CnEv_SMI,14,2,11,10,7/27/2020,,,,1,Chamaecrista nictitans,23,13,1,4.1,2,N,N,,
SMI,2,144_X_CnEv_SMI,14,2,11,10,7/27/2020,,,,2,Elymus virginicus,5,5,2,10.6,0.4,N,N,,
SMI,2,127_X_EpEp_SMI,15,2,10,10,7/27/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,2,127_X_EpEp_SMI,15,2,10,10,7/27/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,2,159_N_EpEp_SMI,16,2,9,10,7/27/2020,,,,1,Eutrochium fistulosum,16,36,8,1.9,1,N,N,,
SMI,2,159_N_EpEp_SMI,16,2,9,10,7/27/2020,,,,2,Eutrochium fistulosum,15,16,14,1.4,0.8,N,N,dead stalk,
SMI,2,135_X_EvEv_SMI,17,2,8,10,7/27/2020,,,,1,Elymus virginicus,6,6,1,16.7,0.5,N,N,(3 dead?),
SMI,2,135_X_EvEv_SMI,17,2,8,10,7/27/2020,,,,2,Elymus virginicus,0,1,7,NA,NA,N,N,,
SMI,2,167_N_CnEp_SMI,18,2,7,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,2,167_N_CnEp_SMI,18,2,7,10,7/27/2020,,,,2,Eutrochium fistulosum,28,24,12,2.5,1.5,N,N,dead stalk,
SMI,2,122_X_CnCn_SMI,19,2,6,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,2,122_X_CnCn_SMI,19,2,6,10,7/27/2020,,,,2,Chamaecrista nictitans,0,1,0,NA,NA,N,N,,
SMI,2,136_X_CnEp_SMI,20,2,5,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,2,136_X_CnEp_SMI,20,2,5,10,7/27/2020,,,,2,Eutrochium fistulosum,13,20,NA,2.1,1.1,N,N,,dead part? 
SMI,2,172_N_CnEv_SMI,21,2,4,10,7/27/2020,,,,1,Chamaecrista nictitans,27,16,1,3.9,2.3,N,N,,
SMI,2,172_N_CnEv_SMI,21,2,4,10,7/27/2020,,,,2,Elymus virginicus,4,3,3,10,0.3,N,N,,
SMI,2,130_X_EpEp_SMI,22,2,3,10,7/27/2020,,,,1,Eutrochium fistulosum,6,33,NA,1.8,1.1,N,N,,na = dead part
SMI,2,130_X_EpEp_SMI,22,2,3,10,7/27/2020,,,,2,Eutrochium fistulosum,39,17,NA,3.2,1.8,N,N,,na=dead part
SMI,2,171_N_CnEv_SMI,23,2,2,10,7/27/2020,,,,1,Chamaecrista nictitans,22,18,0,2.3,1.9,N,N,,
SMI,2,171_N_CnEv_SMI,23,2,2,10,7/27/2020,,,,2,Elymus virginicus,4,0,4,13.4,0.3,N,N,,
SMI,2,142_X_CnEv_SMI,24,2,1,10,7/27/2020,,,,1,Chamaecrista nictitans,11,7,0,2.6,2,N,N,,
SMI,2,142_X_CnEv_SMI,24,2,1,10,7/27/2020,,,,2,Elymus virginicus,7,3,4,15.7,0.6,N,N,,
SMI,2,123_X_CnCn_SMI,25,3,1,10,7/27/2020,,,,1,Chamaecrista nictitans,30,10,1,4.1,2.6,N,N,,
SMI,2,123_X_CnCn_SMI,25,3,1,10,7/27/2020,,,,2,Chamaecrista nictitans,29,14,0,4.4,2.6,N,N,,
SMI,2,160_N_EpEp_SMI,26,3,2,10,7/27/2020,,,,1,Eutrochium fistulosum,3,15,0,0.7,0.3,N,N,,
SMI,2,160_N_EpEp_SMI,26,3,2,10,7/27/2020,,,,2,Eutrochium fistulosum,0,18,NA,NA,NA,N,N,,na= dead part
SMI,2,180_N_EpEv_SMI,27,3,3,10,7/27/2020,,,,1,Eutrochium fistulosum,5,31,NA,2.1,1.2,N,N,,na= dead part
SMI,2,180_N_EpEv_SMI,27,3,3,10,7/27/2020,,,,2,Elymus virginicus,7,3,2,14.1,0.5,N,N,,
SMI,2,132_X_EvEv_SMI,28,3,4,10,7/27/2020,,,,1,Elymus virginicus,4,3,2,9.7,0.2,N,N,,
SMI,2,132_X_EvEv_SMI,28,3,4,10,7/27/2020,,,,2,Elymus virginicus,7,6,6,9.5,0.2,N,N,,
SMI,2,134_X_EvEv_SMI,29,3,5,10,7/27/2020,,,,1,Elymus virginicus,4,1,1,11.2,0.2,N,N,,
